machine_id,timestamp,temperature,room_temp
M3,2024-01-03T01:50:00,81.79,26.91
M3,2024-01-03T02:00:00,64.27,24.13
M3,2024-01-03T02:10:00,67.92,25.94
M3,2024-01-03T02:20:00,63.13,25.0
M3,2024-01-03T02:30:00,58.66,26.06
M3,2024-01-03T02:40:00,61.66,24.72
M3,2024-01-03T02:50:00,68.14,23.14
M3,2024-01-03T03:00:00,67.56,25.15
M3,2024-01-03T03:10:00,68.84,25.15
M3,2024-01-03T03:20:00,70.26,23.86
M3,2024-01-03T03:30:00,65.81,25.05
M3,2024-01-03T03:40:00,72.83,23.75
M3,2024-01-03T03:50:00,62.61,24.62
M3,2024-01-03T04:00:00,63.2,25.29
M3,2024-01-03T04:10:00,71.41,25.72
M3,2024-01-03T04:20:00,60.51,24.24
M3,2024-01-03T04:30:00,88.51,25.13
M3,2024-01-03T04:40:00,70.04,27.77
M3,2024-01-03T04:50:00,56.24,25.88
M3,2024-01-03T05:00:00,60.06,24.4
M3,2024-01-03T05:10:00,63.86,24.71
M3,2024-01-03T05:20:00,66.84,25.27
M3,2024-01-03T05:30:00,73.38,25.34
M3,2024-01-03T05:40:00,62.91,23.37
M3,2024-01-03T05:50:00,61.23,26.14
M3,2024-01-03T06:00:00,62.42,25.33
M3,2024-01-03T06:10:00,72.5,26.06
M3,2024-01-03T06:20:00,67.0,26.08
M3,2024-01-03T06:30:00,61.09,25.45
M3,2024-01-03T06:40:00,83.62,23.26
M3,2024-01-03T06:50:00,65.19,25.42
M3,2024-01-03T07:00:00,79.77,24.36
M3,2024-01-03T07:10:00,67.98,24.1
M3,2024-01-03T07:20:00,70.29,23.73
M3,2024-01-03T07:30:00,66.99,24.41
M3,2024-01-03T07:40:00,62.81,23.92
M3,2024-01-03T07:50:00,74.95,25.57
M3,2024-01-03T08:00:00,64.4,27.16
M3,2024-01-03T08:10:00,69.51,26.8
M3,2024-01-03T08:20:00,65.13,24.84
M3,2024-01-03T08:30:00,61.87,26.23
M3,2024-01-03T08:40:00,74.13,24.42
M3,2024-01-03T08:50:00,70.39,24.86
M3,2024-01-03T09:00:00,68.09,24.02
M3,2024-01-03T09:10:00,64.03,24.83
M3,2024-01-03T09:20:00,60.75,25.02
M3,2024-01-03T09:30:00,61.23,23.31
M3,2024-01-03T09:40:00,65.93,25.96
M3,2024-01-03T09:50:00,63.45,26.95
M3,2024-01-03T10:00:00,67.86,25.51
M3,2024-01-03T10:10:00,66.61,23.8
M3,2024-01-03T10:20:00,58.02,26.49
M3,2024-01-03T10:30:00,65.6,24.04
M3,2024-01-03T10:40:00,62.8,25.68
M3,2024-01-03T10:50:00,91.5,26.19
M3,2024-01-03T11:00:00,57.77,25.92
M3,2024-01-03T11:10:00,62.92,25.08
M3,2024-01-03T11:20:00,65.98,25.8
M3,2024-01-03T11:30:00,66.63,24.92
M3,2024-01-03T11:40:00,63.22,25.17
M3,2024-01-03T11:50:00,69.53,26.49
M3,2024-01-03T12:00:00,66.77,24.17
M3,2024-01-03T12:10:00,69.46,25.57
M3,2024-01-03T12:20:00,69.8,24.19
M3,2024-01-03T12:30:00,86.31,22.47
M3,2024-01-03T12:40:00,67.93,25.47
M3,2024-01-03T12:50:00,63.63,24.6
M3,2024-01-03T13:00:00,60.68,26.53
M3,2024-01-03T13:10:00,87.52,25.21
M3,2024-01-03T13:20:00,65.53,23.55
M3,2024-01-03T13:30:00,86.28,25.42
M3,2024-01-03T13:40:00,72.71,24.44
M3,2024-01-03T13:50:00,69.22,26.1
M3,2024-01-03T14:00:00,59.39,26.75
M3,2024-01-03T14:10:00,78.36,25.89
M3,2024-01-03T14:20:00,72.51,26.94
M3,2024-01-03T14:30:00,67.73,24.39
M3,2024-01-03T14:40:00,59.28,25.13
M3,2024-01-03T14:50:00,66.44,24.2
M3,2024-01-03T15:00:00,64.41,24.45
M3,2024-01-03T15:10:00,66.36,24.44
M3,2024-01-03T15:20:00,55.12,24.66
M3,2024-01-03T15:30:00,67.09,23.83
M3,2024-01-03T15:40:00,85.38,24.27
M3,2024-01-03T15:50:00,67.78,26.02
M3,2024-01-03T16:00:00,77.52,25.6
M3,2024-01-03T16:10:00,83.64,24.78
M3,2024-01-03T16:20:00,58.81,25.12
M3,2024-01-03T16:30:00,71.89,22.89
M3,2024-01-03T16:40:00,81.66,26.77
M3,2024-01-03T16:50:00,65.19,24.94
M3,2024-01-03T17:00:00,67.55,25.51
M3,2024-01-03T17:10:00,62.38,23.4
M3,2024-01-03T17:20:00,70.1,26.04
M3,2024-01-03T17:30:00,71.08,24.95
M3,2024-01-03T17:40:00,82.31,23.69
M3,2024-01-03T17:50:00,67.23,25.05
M3,2024-01-03T18:00:00,59.36,23.3
M3,2024-01-03T18:10:00,69.5,24.47
M3,2024-01-03T18:20:00,64.23,26.6
M3,2024-01-03T18:30:00,69.17,25.48
M3,2024-01-03T18:40:00,67.8,24.63
M3,2024-01-03T18:50:00,73.4,22.78
M3,2024-01-03T19:00:00,67.79,25.01
M3,2024-01-03T19:10:00,62.17,26.63
M3,2024-01-03T19:20:00,73.84,23.83
M3,2024-01-03T19:30:00,57.84,23.95
M3,2024-01-03T19:40:00,61.1,25.26
M3,2024-01-03T19:50:00,77.48,26.59
M3,2024-01-03T20:00:00,73.02,24.38
M3,2024-01-03T20:10:00,71.4,23.92
M3,2024-01-03T20:20:00,70.28,25.83
M3,2024-01-03T20:30:00,61.44,24.96
M3,2024-01-03T20:40:00,76.05,23.53
M3,2024-01-03T20:50:00,57.8,24.97
M3,2024-01-03T21:00:00,67.32,24.64
M3,2024-01-03T21:10:00,66.43,23.7
M3,2024-01-03T21:20:00,71.26,27.12
M3,2024-01-03T21:30:00,71.79,25.05
M3,2024-01-03T21:40:00,71.68,25.18
M3,2024-01-03T21:50:00,65.51,26.31
M3,2024-01-03T22:00:00,67.72,25.83
M3,2024-01-03T22:10:00,62.84,24.36
M3,2024-01-03T22:20:00,69.61,23.17
M3,2024-01-03T22:30:00,76.6,23.78
M3,2024-01-03T22:40:00,59.55,25.09
M3,2024-01-03T22:50:00,73.2,24.6
M3,2024-01-03T23:00:00,89.01,26.18
M3,2024-01-03T23:10:00,78.52,23.52
M3,2024-01-03T23:20:00,69.4,25.2
M3,2024-01-03T23:30:00,62.13,26.01
M3,2024-01-03T23:40:00,65.62,25.45
M3,2024-01-03T23:50:00,77.25,25.0
M4,2024-01-01T00:00:00,70.96,25.79
M4,2024-01-01T00:10:00,60.25,24.58
M4,2024-01-01T00:20:00,69.8,25.19
M4,2024-01-01T00:30:00,70.46,25.73
M4,2024-01-01T00:40:00,66.52,25.42
M4,2024-01-01T00:50:00,72.97,25.89
M4,2024-01-01T01:00:00,67.11,23.54
M4,2024-01-01T01:10:00,76.49,24.05
M4,2024-01-01T01:20:00,64.49,23.58
M4,2024-01-01T01:30:00,69.98,24.37
M4,2024-01-01T01:40:00,73.71,24.31
M4,2024-01-01T01:50:00,65.3,25.37
M4,2024-01-01T02:00:00,59.46,23.84
M4,2024-01-01T02:10:00,82.03,24.96
M4,2024-01-01T02:20:00,71.95,24.41
M4,2024-01-01T02:30:00,70.91,24.57
M4,2024-01-01T02:40:00,64.18,25.42
M4,2024-01-01T02:50:00,67.75,25.36
M4,2024-01-01T03:00:00,78.1,25.01
M4,2024-01-01T03:10:00,65.2,24.27
M4,2024-01-01T03:20:00,66.36,25.34
M4,2024-01-01T03:30:00,70.66,25.59
M4,2024-01-01T03:40:00,71.08,24.57
M4,2024-01-01T03:50:00,72.15,25.87
M4,2024-01-01T04:00:00,69.77,24.63
M4,2024-01-01T04:10:00,67.37,24.85
M4,2024-01-01T04:20:00,65.25,26.05
M4,2024-01-01T04:30:00,67.89,26.23
M4,2024-01-01T04:40:00,67.46,26.81
M4,2024-01-01T04:50:00,73.38,24.85
M4,2024-01-01T05:00:00,64.03,25.31
M4,2024-01-01T05:10:00,73.09,26.06
M4,2024-01-01T05:20:00,68.81,25.61
M4,2024-01-01T05:30:00,71.67,24.78
M4,2024-01-01T05:40:00,85.22,25.19
M4,2024-01-01T05:50:00,62.42,24.16
M4,2024-01-01T06:00:00,71.98,24.27
M4,2024-01-01T06:10:00,69.12,25.04
M4,2024-01-01T06:20:00,60.16,23.75
M4,2024-01-01T06:30:00,72.06,24.84
M4,2024-01-01T06:40:00,61.31,25.02
M4,2024-01-01T06:50:00,66.09,24.89
M4,2024-01-01T07:00:00,59.23,26.75
M4,2024-01-01T07:10:00,63.89,25.58
M4,2024-01-01T07:20:00,62.02,26.83
M4,2024-01-01T07:30:00,71.29,24.17
M4,2024-01-01T07:40:00,71.48,23.33
M4,2024-01-01T07:50:00,70.97,24.88
M4,2024-01-01T08:00:00,59.95,24.59
M4,2024-01-01T08:10:00,82.86,25.52
M4,2024-01-01T08:20:00,67.75,24.71
M4,2024-01-01T08:30:00,62.02,24.82
M4,2024-01-01T08:40:00,60.83,23.51
M4,2024-01-01T08:50:00,64.07,25.33
M4,2024-01-01T09:00:00,84.68,24.55
M4,2024-01-01T09:10:00,63.54,23.03
M4,2024-01-01T09:20:00,72.69,25.03
M4,2024-01-01T09:30:00,68.39,24.98
M4,2024-01-01T09:40:00,68.24,23.37
M4,2024-01-01T09:50:00,62.12,26.3
M4,2024-01-01T10:00:00,80.74,24.48
M4,2024-01-01T10:10:00,72.01,24.5
M4,2024-01-01T10:20:00,81.81,24.21
M4,2024-01-01T10:30:00,58.14,25.47
M4,2024-01-01T10:40:00,71.6,24.7
M4,2024-01-01T10:50:00,56.62,24.91
M4,2024-01-01T11:00:00,61.72,23.94
M4,2024-01-01T11:10:00,69.32,24.45
M4,2024-01-01T11:20:00,62.54,25.32
M4,2024-01-01T11:30:00,85.54,26.3
M4,2024-01-01T11:40:00,84.39,25.22
M4,2024-01-01T11:50:00,67.04,24.67
M4,2024-01-01T12:00:00,63.8,24.11
M4,2024-01-01T12:10:00,60.06,23.4
M4,2024-01-01T12:20:00,69.44,24.13
M4,2024-01-01T12:30:00,67.17,23.03
M4,2024-01-01T12:40:00,70.95,26.3
M4,2024-01-01T12:50:00,62.72,25.1
M4,2024-01-01T13:00:00,64.48,24.91
M4,2024-01-01T13:10:00,65.09,24.88
M4,2024-01-01T13:20:00,69.79,24.87
M4,2024-01-01T13:30:00,65.0,25.27
M4,2024-01-01T13:40:00,73.57,24.43
M4,2024-01-01T13:50:00,61.12,25.49
M4,2024-01-01T14:00:00,68.39,25.86
M4,2024-01-01T14:10:00,65.99,24.47
M4,2024-01-01T14:20:00,59.99,26.32
M4,2024-01-01T14:30:00,73.19,25.38
M4,2024-01-01T14:40:00,65.61,24.66
M4,2024-01-01T14:50:00,71.89,23.63
M4,2024-01-01T15:00:00,62.07,26.4
M4,2024-01-01T15:10:00,66.25,23.57
M4,2024-01-01T15:20:00,65.36,25.8
M4,2024-01-01T15:30:00,65.17,24.85
M4,2024-01-01T15:40:00,63.98,23.62
M4,2024-01-01T15:50:00,64.74,24.21
M4,2024-01-01T16:00:00,61.69,24.95
M4,2024-01-01T16:10:00,68.6,26.65
M4,2024-01-01T16:20:00,74.73,27.41
M4,2024-01-01T16:30:00,61.51,23.52
M4,2024-01-01T16:40:00,68.91,24.86
M4,2024-01-01T16:50:00,71.75,25.24
M4,2024-01-01T17:00:00,84.28,23.33
M4,2024-01-01T17:10:00,68.51,25.18
M4,2024-01-01T17:20:00,68.49,24.9
M4,2024-01-01T17:30:00,56.02,24.84
M4,2024-01-01T17:40:00,74.57,25.4
M4,2024-01-01T17:50:00,63.0,23.09
M4,2024-01-01T18:00:00,72.97,24.44
M4,2024-01-01T18:10:00,73.97,25.71
M4,2024-01-01T18:20:00,65.34,26.09
M4,2024-01-01T18:30:00,90.01,24.06
M4,2024-01-01T18:40:00,63.29,26.29
M4,2024-01-01T18:50:00,69.93,24.26
M4,2024-01-01T19:00:00,63.73,24.07
M4,2024-01-01T19:10:00,59.5,24.91
M4,2024-01-01T19:20:00,62.58,22.41
M4,2024-01-01T19:30:00,76.28,25.22
M4,2024-01-01T19:40:00,61.82,24.85
M4,2024-01-01T19:50:00,71.8,25.46
M4,2024-01-01T20:00:00,69.37,24.28
M4,2024-01-01T20:10:00,71.44,25.76
M4,2024-01-01T20:20:00,57.7,25.86
M4,2024-01-01T20:30:00,65.25,24.23
M4,2024-01-01T20:40:00,58.77,26.51
M4,2024-01-01T20:50:00,64.94,25.91
M4,2024-01-01T21:00:00,67.48,24.86
M4,2024-01-01T21:10:00,65.6,23.72
M4,2024-01-01T21:20:00,68.57,26.84
M4,2024-01-01T21:30:00,64.1,24.39
M4,2024-01-01T21:40:00,86.89,23.12
M4,2024-01-01T21:50:00,63.34,26.89
M4,2024-01-01T22:00:00,68.67,25.17
M4,2024-01-01T22:10:00,63.96,25.36
M4,2024-01-01T22:20:00,79.42,26.25
M4,2024-01-01T22:30:00,65.01,23.9
M4,2024-01-01T22:40:00,67.38,25.12
M4,2024-01-01T22:50:00,69.84,23.95
M4,2024-01-01T23:00:00,65.75,27.5
M4,2024-01-01T23:10:00,68.21,22.92
M4,2024-01-01T23:20:00,64.39,25.51
M4,2024-01-01T23:30:00,76.62,24.23
M4,2024-01-01T23:40:00,69.22,23.3
M4,2024-01-01T23:50:00,56.67,25.03
M4,2024-01-02T00:00:00,66.85,24.45
M4,2024-01-02T00:10:00,75.22,25.36
M4,2024-01-02T00:20:00,78.95,25.38
M4,2024-01-02T00:30:00,53.48,24.37
M4,2024-01-02T00:40:00,82.85,24.39
M4,2024-01-02T00:50:00,62.08,25.2
M4,2024-01-02T01:00:00,88.53,24.79
M4,2024-01-02T01:10:00,64.41,24.91
M4,2024-01-02T01:20:00,75.42,26.84
M4,2024-01-02T01:30:00,63.61,24.68
M4,2024-01-02T01:40:00,68.09,24.67
M4,2024-01-02T01:50:00,74.99,25.8
M4,2024-01-02T02:00:00,63.36,27.15
M4,2024-01-02T02:10:00,62.95,25.96
M4,2024-01-02T02:20:00,71.37,24.97
M4,2024-01-02T02:30:00,58.92,25.3
M4,2024-01-02T02:40:00,67.96,26.14
M4,2024-01-02T02:50:00,66.48,25.39
M4,2024-01-02T03:00:00,68.18,24.46
M4,2024-01-02T03:10:00,61.9,25.21
M4,2024-01-02T03:20:00,64.49,26.43
M4,2024-01-02T03:30:00,70.75,25.28
M4,2024-01-02T03:40:00,65.02,24.23
M4,2024-01-02T03:50:00,67.95,25.3
M4,2024-01-02T04:00:00,62.43,24.42
M4,2024-01-02T04:10:00,59.31,24.86
M4,2024-01-02T04:20:00,66.54,24.75
M4,2024-01-02T04:30:00,65.06,24.69
M4,2024-01-02T04:40:00,64.96,26.47
M4,2024-01-02T04:50:00,73.56,24.78
M4,2024-01-02T05:00:00,67.4,24.14
M4,2024-01-02T05:10:00,72.7,24.61
M4,2024-01-02T05:20:00,67.84,25.42
M4,2024-01-02T05:30:00,66.43,25.22
M4,2024-01-02T05:40:00,72.09,25.77
M4,2024-01-02T05:50:00,69.98,24.41
M4,2024-01-02T06:00:00,66.19,24.38
M4,2024-01-02T06:10:00,73.76,25.89
M4,2024-01-02T06:20:00,73.06,24.51
M4,2024-01-02T06:30:00,66.0,25.23
M4,2024-01-02T06:40:00,63.62,23.91
M4,2024-01-02T06:50:00,74.79,23.47
M4,2024-01-02T07:00:00,62.8,25.75
M4,2024-01-02T07:10:00,84.27,23.11
M4,2024-01-02T07:20:00,61.21,23.32
M4,2024-01-02T07:30:00,87.87,25.21
M4,2024-01-02T07:40:00,75.42,26.0
M4,2024-01-02T07:50:00,63.32,26.66
M4,2024-01-02T08:00:00,65.59,25.1
M4,2024-01-02T08:10:00,66.72,25.34
M4,2024-01-02T08:20:00,68.28,25.48
M4,2024-01-02T08:30:00,68.91,25.31
M4,2024-01-02T08:40:00,55.21,24.49
M4,2024-01-02T08:50:00,64.43,25.24
M4,2024-01-02T09:00:00,63.17,24.97
M4,2024-01-02T09:10:00,71.95,24.78
M4,2024-01-02T09:20:00,68.12,26.26
M4,2024-01-02T09:30:00,85.04,25.48
M4,2024-01-02T09:40:00,72.73,24.9
M4,2024-01-02T09:50:00,65.51,24.75
M4,2024-01-02T10:00:00,66.24,26.51
M4,2024-01-02T10:10:00,64.58,24.03
M4,2024-01-02T10:20:00,60.35,24.94
M4,2024-01-02T10:30:00,76.07,24.66
M4,2024-01-02T10:40:00,62.14,25.98
M4,2024-01-02T10:50:00,64.61,25.36
M4,2024-01-02T11:00:00,60.46,26.93
M4,2024-01-02T11:10:00,86.19,25.26
M4,2024-01-02T11:20:00,58.46,27.64
M4,2024-01-02T11:30:00,72.49,23.43
M4,2024-01-02T11:40:00,67.05,25.56
M4,2024-01-02T11:50:00,68.22,23.91
M4,2024-01-02T12:00:00,63.62,23.43
M4,2024-01-02T12:10:00,67.55,24.37
M4,2024-01-02T12:20:00,65.97,23.83
M4,2024-01-02T12:30:00,62.72,23.87
M4,2024-01-02T12:40:00,66.2,25.43
M4,2024-01-02T12:50:00,67.23,25.56
M4,2024-01-02T13:00:00,83.98,23.36
M4,2024-01-02T13:10:00,68.62,23.2
M4,2024-01-02T13:20:00,61.12,24.66
M4,2024-01-02T13:30:00,66.97,26.18
M4,2024-01-02T13:40:00,68.22,23.48
M4,2024-01-02T13:50:00,68.38,25.01
M4,2024-01-02T14:00:00,73.43,24.39
M4,2024-01-02T14:10:00,59.18,23.82
M4,2024-01-02T14:20:00,66.58,26.51
M4,2024-01-02T14:30:00,57.79,25.89
M4,2024-01-02T14:40:00,63.2,24.28
M4,2024-01-02T14:50:00,67.82,27.2
M4,2024-01-02T15:00:00,67.36,25.47
M4,2024-01-02T15:10:00,68.05,23.91
M4,2024-01-02T15:20:00,75.16,25.62
M4,2024-01-02T15:30:00,66.54,24.11
M4,2024-01-02T15:40:00,65.1,25.55
M4,2024-01-02T15:50:00,70.8,24.71
M4,2024-01-02T16:00:00,57.56,24.4
M4,2024-01-02T16:10:00,61.39,25.93
M4,2024-01-02T16:20:00,59.13,23.78
M4,2024-01-02T16:30:00,56.89,24.9
M4,2024-01-02T16:40:00,60.4,22.88
M4,2024-01-02T16:50:00,72.8,25.97
M4,2024-01-02T17:00:00,68.31,24.39
M4,2024-01-02T17:10:00,89.53,25.61
M4,2024-01-02T17:20:00,66.3,26.21
M4,2024-01-02T17:30:00,73.03,23.47
M4,2024-01-02T17:40:00,65.09,24.32
M4,2024-01-02T17:50:00,64.88,23.63
M4,2024-01-02T18:00:00,64.07,23.76
M4,2024-01-02T18:10:00,63.85,25.73
M4,2024-01-02T18:20:00,81.59,24.11
M4,2024-01-02T18:30:00,69.47,25.38
M4,2024-01-02T18:40:00,73.97,23.95
M4,2024-01-02T18:50:00,67.77,24.66
M4,2024-01-02T19:00:00,79.84,24.08
M4,2024-01-02T19:10:00,63.19,26.04
M4,2024-01-02T19:20:00,64.67,23.21
M4,2024-01-02T19:30:00,70.41,23.85
M4,2024-01-02T19:40:00,69.11,26.56
M4,2024-01-02T19:50:00,56.68,24.68
M4,2024-01-02T20:00:00,67.85,25.96
M4,2024-01-02T20:10:00,63.73,25.03
M4,2024-01-02T20:20:00,57.17,24.92
M4,2024-01-02T20:30:00,56.82,25.05
M4,2024-01-02T20:40:00,61.5,24.89
M4,2024-01-02T20:50:00,69.02,25.72
M4,2024-01-02T21:00:00,70.25,25.58
M4,2024-01-02T21:10:00,68.54,24.18
M4,2024-01-02T21:20:00,76.29,25.98
M4,2024-01-02T21:30:00,64.37,25.03
M4,2024-01-02T21:40:00,66.38,24.2
M4,2024-01-02T21:50:00,61.54,25.14
M4,2024-01-02T22:00:00,64.5,25.44
M4,2024-01-02T22:10:00,55.14,27.04
M4,2024-01-02T22:20:00,71.44,25.36
M4,2024-01-02T22:30:00,63.67,25.2
M4,2024-01-02T22:40:00,64.97,24.38
M4,2024-01-02T22:50:00,67.73,25.59
M4,2024-01-02T23:00:00,63.88,25.34
M4,2024-01-02T23:10:00,71.2,23.64
M4,2024-01-02T23:20:00,68.6,24.84
M4,2024-01-02T23:30:00,88.24,25.94
M4,2024-01-02T23:40:00,73.65,26.32
M4,2024-01-02T23:50:00,66.37,25.85
M4,2024-01-03T00:00:00,88.25,24.54
M4,2024-01-03T00:10:00,63.66,24.94
M4,2024-01-03T00:20:00,70.88,24.94
M4,2024-01-03T00:30:00,68.31,23.05
M4,2024-01-03T00:40:00,84.8,25.23
M4,2024-01-03T00:50:00,73.85,23.91
M4,2024-01-03T01:00:00,62.04,25.92
M4,2024-01-03T01:10:00,68.75,24.16
M4,2024-01-03T01:20:00,88.0,25.26
M4,2024-01-03T01:30:00,58.09,22.77
M4,2024-01-03T01:40:00,87.99,25.53
M4,2024-01-03T01:50:00,72.87,24.73
M4,2024-01-03T02:00:00,68.55,23.42
M4,2024-01-03T02:10:00,69.76,25.68
M4,2024-01-03T02:20:00,84.36,26.18
M4,2024-01-03T02:30:00,62.61,25.1
M4,2024-01-03T02:40:00,60.63,25.34
M4,2024-01-03T02:50:00,72.75,25.3
M4,2024-01-03T03:00:00,85.29,24.41
M4,2024-01-03T03:10:00,61.21,23.67
M4,2024-01-03T03:20:00,70.74,26.4
M4,2024-01-03T03:30:00,71.22,26.16
M4,2024-01-03T03:40:00,62.65,24.66
M4,2024-01-03T03:50:00,71.25,25.42
M4,2024-01-03T04:00:00,61.27,25.47
M4,2024-01-03T04:10:00,68.62,26.28
M4,2024-01-03T04:20:00,70.54,25.98
M4,2024-01-03T04:30:00,64.69,25.76
M4,2024-01-03T04:40:00,68.0,24.92
M4,2024-01-03T04:50:00,81.42,25.29
M4,2024-01-03T05:00:00,64.33,24.35
M4,2024-01-03T05:10:00,69.1,24.42
M4,2024-01-03T05:20:00,60.82,25.68
M4,2024-01-03T05:30:00,71.28,26.68
M4,2024-01-03T05:40:00,64.46,23.14
M4,2024-01-03T05:50:00,62.21,23.65
M4,2024-01-03T06:00:00,68.57,24.81
M4,2024-01-03T06:10:00,70.45,25.27
M4,2024-01-03T06:20:00,66.75,25.49
M4,2024-01-03T06:30:00,61.07,26.06
M4,2024-01-03T06:40:00,64.13,24.72
M4,2024-01-03T06:50:00,66.11,24.09
M4,2024-01-03T07:00:00,61.28,25.54
M4,2024-01-03T07:10:00,64.56,26.07
M4,2024-01-03T07:20:00,76.86,25.42
M4,2024-01-03T07:30:00,60.06,25.76
M4,2024-01-03T07:40:00,87.92,24.89
M4,2024-01-03T07:50:00,69.5,24.12
M4,2024-01-03T08:00:00,61.55,25.79
M4,2024-01-03T08:10:00,68.08,24.7
M4,2024-01-03T08:20:00,74.62,23.63
M4,2024-01-03T08:30:00,57.89,24.4
M4,2024-01-03T08:40:00,67.66,24.89
M4,2024-01-03T08:50:00,66.5,24.94
M4,2024-01-03T09:00:00,68.16,25.72
M4,2024-01-03T09:10:00,71.36,24.03
M4,2024-01-03T09:20:00,89.35,23.57
M4,2024-01-03T09:30:00,64.31,25.66
M4,2024-01-03T09:40:00,75.14,23.39
M4,2024-01-03T09:50:00,70.96,24.43
M4,2024-01-03T10:00:00,63.57,24.16
M4,2024-01-03T10:10:00,74.26,25.01
M4,2024-01-03T10:20:00,64.47,24.15
M4,2024-01-03T10:30:00,71.04,24.42
M4,2024-01-03T10:40:00,65.73,24.34
M4,2024-01-03T10:50:00,61.12,26.82
M4,2024-01-03T11:00:00,65.31,24.83
M4,2024-01-03T11:10:00,85.63,24.02
M4,2024-01-03T11:20:00,73.14,24.99
M4,2024-01-03T11:30:00,72.11,25.92
M4,2024-01-03T11:40:00,73.82,23.62
M4,2024-01-03T11:50:00,86.64,22.83
M4,2024-01-03T12:00:00,73.73,24.89
M4,2024-01-03T12:10:00,69.11,26.31
M4,2024-01-03T12:20:00,75.65,23.52
M4,2024-01-03T12:30:00,61.54,24.75
M4,2024-01-03T12:40:00,63.33,24.33
M4,2024-01-03T12:50:00,67.34,22.98
M4,2024-01-03T13:00:00,65.67,26.04
M4,2024-01-03T13:10:00,67.28,24.69
M4,2024-01-03T13:20:00,65.8,25.01
M4,2024-01-03T13:30:00,64.73,26.73
M4,2024-01-03T13:40:00,70.36,24.43
M4,2024-01-03T13:50:00,63.66,24.27
M4,2024-01-03T14:00:00,65.46,26.2
M4,2024-01-03T14:10:00,68.93,25.84
M4,2024-01-03T14:20:00,59.77,24.94
M4,2024-01-03T14:30:00,56.91,22.17
M4,2024-01-03T14:40:00,75.74,24.61
M4,2024-01-03T14:50:00,60.04,24.97
M4,2024-01-03T15:00:00,68.41,24.83
M4,2024-01-03T15:10:00,67.23,25.62
M4,2024-01-03T15:20:00,61.63,25.12
M4,2024-01-03T15:30:00,68.23,24.2
M4,2024-01-03T15:40:00,63.54,25.69
M4,2024-01-03T15:50:00,70.59,24.84
M4,2024-01-03T16:00:00,69.79,22.38
M4,2024-01-03T16:10:00,70.26,23.37
M4,2024-01-03T16:20:00,60.71,25.73
M4,2024-01-03T16:30:00,70.46,26.11
M4,2024-01-03T16:40:00,61.13,24.21
M4,2024-01-03T16:50:00,74.36,24.3
M4,2024-01-03T17:00:00,63.63,24.26
M4,2024-01-03T17:10:00,59.78,24.52
M4,2024-01-03T17:20:00,81.19,23.75
M4,2024-01-03T17:30:00,87.85,25.53
M4,2024-01-03T17:40:00,69.17,24.49
M4,2024-01-03T17:50:00,67.63,24.53
M4,2024-01-03T18:00:00,73.43,24.37
M4,2024-01-03T18:10:00,69.89,24.87
M4,2024-01-03T18:20:00,66.54,26.56
M4,2024-01-03T18:30:00,63.96,25.59
M4,2024-01-03T18:40:00,64.68,25.77
M4,2024-01-03T18:50:00,78.94,26.18
M4,2024-01-03T19:00:00,67.19,24.73
M4,2024-01-03T19:10:00,72.04,25.52
M4,2024-01-03T19:20:00,78.9,27.11
M4,2024-01-03T19:30:00,68.05,24.51
M4,2024-01-03T19:40:00,66.56,26.59
M4,2024-01-03T19:50:00,61.77,25.47
M4,2024-01-03T20:00:00,61.58,25.36
M4,2024-01-03T20:10:00,63.05,25.03
M4,2024-01-03T20:20:00,70.84,24.38
M4,2024-01-03T20:30:00,67.01,25.41
M4,2024-01-03T20:40:00,64.23,25.38
M4,2024-01-03T20:50:00,62.66,25.1
M4,2024-01-03T21:00:00,69.92,24.63
M4,2024-01-03T21:10:00,64.33,25.29
M4,2024-01-03T21:20:00,72.92,24.41
M4,2024-01-03T21:30:00,60.65,25.67
M4,2024-01-03T21:40:00,68.31,26.02
M4,2024-01-03T21:50:00,61.08,24.75
M4,2024-01-03T22:00:00,64.98,25.27
M4,2024-01-03T22:10:00,70.23,25.02
M4,2024-01-03T22:20:00,72.39,24.67
M4,2024-01-03T22:30:00,61.52,21.82
M4,2024-01-03T22:40:00,65.3,26.17
M4,2024-01-03T22:50:00,80.78,24.69
M4,2024-01-03T23:00:00,66.67,26.45
M4,2024-01-03T23:10:00,65.67,24.6
M4,2024-01-03T23:20:00,62.58,24.48
M4,2024-01-03T23:30:00,69.43,23.05
M4,2024-01-03T23:40:00,63.25,22.96
M4,2024-01-03T23:50:00,60.02,24.29
M5,2024-01-01T00:00:00,74.91,24.74
M5,2024-01-01T00:10:00,74.14,24.58
M5,2024-01-01T00:20:00,60.06,25.3
M5,2024-01-01T00:30:00,68.54,24.75
M5,2024-01-01T00:40:00,62.3,26.16
M5,2024-01-01T00:50:00,66.21,24.82
M5,2024-01-01T01:00:00,70.4,24.8
M5,2024-01-01T01:10:00,71.62,23.95
M5,2024-01-01T01:20:00,65.11,25.15
M5,2024-01-01T01:30:00,69.94,25.62
M5,2024-01-01T01:40:00,62.95,24.54
M5,2024-01-01T01:50:00,73.75,24.35
M5,2024-01-01T02:00:00,66.01,24.12
M5,2024-01-01T02:10:00,72.83,25.53
M5,2024-01-01T02:20:00,62.94,24.71
M5,2024-01-01T02:30:00,64.19,25.48
M5,2024-01-01T02:40:00,78.69,24.76
